#Gene_families	nsample	Num_leaves_tree1	Num_leaves_tree2	Norm_RFdist
EOG0917034O	19290	15	15	0.00000
EOG0917034P	19700	13	13	0.00000
EOG0917034Q	19440	14	14	0.00000
EOG0917034R	19930	14	14	0.00000
EOG0917034S	19130	14	14	0.00000
EOG0917034T	14660	16	16	0.00000
EOG0917034U	19790	14	14	0.00000
EOG0917034V	18380	15	15	0.08333
EOG0917034W	19680	9	9	0.00000
EOG0917034X	18800	8	8	0.00000
EOG0917034Y	19790	14	14	0.00000
EOG0917034Z	19810	14	14	0.00000
EOG09170350	19060	10	10	0.00000
EOG09170351	19450	14	14	0.00000
EOG09170352	19450	12	12	0.00000
EOG09170353	18900	9	9	0.00000
EOG09170354	19080	13	13	0.00000
EOG09170355	19550	14	14	0.00000
EOG09170356	18670	14	14	0.00000
EOG09170357	19860	14	14	0.00000
EOG09170358	19160	16	16	0.00000
EOG0917035A	18770	14	14	0.00000
EOG0917035B	19640	13	13	0.00000
EOG0917035C	19690	14	14	0.14286
EOG0917035D	19540	16	16	0.00000
EOG0917035E	19210	16	16	0.00000
EOG0917035F	20000	7	7	0.00000
EOG0917035G	18760	15	15	0.00000
EOG0917035H	19560	15	15	0.00000
EOG0917035I	19420	14	14	0.00000
EOG0917035J	18110	15	15	0.00000
EOG0917035K	17870	5	5	0.00000
EOG0917035L	20000	10	10	0.00000
EOG0917035M	19960	14	14	0.00000
EOG0917035N	16660	14	14	0.00000
EOG0917035O	19250	14	14	0.00000
EOG0917035P	19530	14	14	0.00000
EOG0917035Q	19340	11	11	0.00000
EOG0917035R	19250	14	14	0.00000
EOG0917035S	19230	14	14	0.00000
EOG0917035T	19770	14	14	0.00000
EOG0917035U	19490	16	16	0.00000
EOG0917035V	19670	16	16	0.00000
EOG0917035W	19630	14	14	0.00000
EOG0917035Y	19990	14	14	0.00000
EOG0917035Z	19730	15	15	0.00000
EOG09170360	19040	14	14	0.00000
EOG09170361	19940	14	14	0.00000
EOG09170362	19960	15	15	0.00000
EOG09170364	19450	14	14	0.00000
EOG09170366	19730	9	9	0.00000
EOG09170367	19820	16	16	0.09091
EOG09170368	18880	13	13	0.05882
EOG09170369	17030	14	14	0.00000
EOG0917036A	17900	19	19	0.00000
EOG0917036B	18950	10	10	0.00000
EOG0917036C	19270	12	12	0.00000
EOG0917036D	19920	13	13	0.00000
EOG0917036E	19670	14	14	0.00000
EOG0917036F	19910	15	15	0.00000
EOG0917036G	19920	9	9	0.00000
EOG0917036H	19340	14	14	0.00000
EOG0917036J	19940	14	14	0.00000
EOG0917036K	17530	16	16	0.00000
EOG0917036L	19340	16	16	0.00000
EOG0917036M	19930	10	10	0.00000
EOG0917036N	19610	15	15	0.04762
EOG0917036O	1780	14	14	0.00000
EOG0917036P	12460	21	21	0.00000
EOG0917036Q	18810	11	11	0.00000
EOG0917036R	18280	15	15	0.00000
EOG0917036S	19310	14	14	0.05263
EOG0917036T	19420	15	15	0.00000
EOG0917036U	18850	13	13	0.00000
EOG0917036V	19200	14	14	0.00000
EOG0917036W	19810	14	14	0.00000
EOG0917036X	19660	15	15	0.00000
EOG0917036Y	19450	14	14	0.00000
EOG0917036Z	19980	14	14	0.00000
EOG09170371	19200	14	14	0.00000
EOG09170372	19110	13	13	0.00000
EOG09170373	17380	14	14	0.00000
EOG09170374	19910	12	12	0.00000
EOG09170375	18360	16	16	0.00000
EOG09170376	19010	14	14	0.00000
EOG09170377	19430	15	15	0.00000
EOG09170378	19600	14	14	0.20000
EOG09170379	19770	14	14	0.00000
EOG0917037A	18150	13	13	0.00000
EOG0917037B	19700	13	13	0.05263
EOG0917037C	19760	9	9	0.00000
EOG0917037D	18970	6	6	0.00000
EOG0917037E	19820	14	14	0.00000
EOG0917037H	19730	14	14	0.00000
EOG0917037I	19350	14	14	0.00000
EOG0917037J	19680	14	14	0.00000
EOG0917037K	19380	10	10	0.00000
EOG0917037L	19490	8	8	0.00000
EOG0917037M	19650	13	13	0.00000
EOG0917037N	18360	13	13	0.00000
EOG0917037O	19640	15	15	0.00000
EOG0917037P	19860	15	15	0.00000
EOG0917037Q	19410	13	13	0.00000
EOG0917037R	19550	14	14	0.00000
EOG0917037S	19580	4	4	0.00000
EOG0917037U	18780	14	14	0.00000
EOG0917037V	18930	14	14	0.00000
EOG0917037W	19210	15	15	0.00000
EOG0917037X	19670	15	15	0.00000
EOG0917037Y	19710	14	14	0.04762
EOG0917037Z	19010	16	16	0.00000
EOG09170380	19670	11	11	0.00000
EOG09170381	19960	4	4	0.00000
EOG09170382	19540	14	14	0.00000
EOG09170383	19530	14	14	0.00000
EOG09170384	19910	13	13	0.00000
EOG09170385	18270	16	16	0.00000
EOG09170387	19630	8	8	0.00000
EOG09170388	19460	14	14	0.00000
EOG09170389	19470	14	14	0.00000
EOG0917038A	18130	14	14	0.00000
EOG0917038B	19900	14	14	0.00000
EOG0917038C	19200	13	13	0.00000
EOG0917038E	16620	14	14	0.04762
EOG0917038F	19760	13	13	0.00000
EOG0917038G	19800	14	14	0.00000
EOG0917038H	19990	14	14	0.00000
EOG0917038I	19110	14	14	0.00000
EOG0917038J	19500	14	14	0.00000
EOG0917038K	19230	15	15	0.00000
EOG0917038L	18090	7	7	0.00000
EOG0917038M	19250	11	11	0.23077
EOG0917038N	19910	14	14	0.00000
EOG0917038O	16840	40	40	0.00000
EOG0917038P	19190	14	14	0.00000
EOG0917038Q	19330	13	13	0.00000
EOG0917038R	18510	14	14	0.00000
EOG0917038S	19810	14	14	0.00000
EOG0917038T	18750	14	14	0.00000
EOG0917038U	19170	13	13	0.11111
EOG0917038V	20000	11	11	0.00000
EOG0917038W	19790	14	14	0.00000
EOG0917038X	19620	13	13	0.00000
EOG0917038Y	19390	13	13	0.00000
EOG0917038Z	19520	14	14	0.00000
EOG09170390	18700	14	14	0.00000
EOG09170391	19890	15	15	0.04348
EOG09170392	19010	7	7	0.00000
EOG09170393	18940	10	10	0.00000
EOG09170394	18990	12	12	0.00000
EOG09170395	19810	7	7	0.00000
EOG09170396	16230	14	14	0.00000
EOG09170397	19760	11	11	0.00000
EOG09170398	18870	14	14	0.00000
EOG09170399	19270	14	14	0.00000
EOG0917039A	19650	13	13	0.00000
EOG0917039B	19890	14	14	0.00000
EOG0917039C	18710	15	15	0.00000
EOG0917039D	19060	15	15	0.00000
EOG0917039E	18590	14	14	0.00000
EOG0917039F	19810	14	14	0.00000
EOG0917039G	19810	14	14	0.00000
EOG0917039H	19480	14	14	0.00000
EOG0917039I	14810	14	14	0.00000
EOG0917039J	15840	15	15	0.00000
EOG0917039K	18890	10	10	0.09091
EOG0917039L	19860	16	16	0.00000
EOG0917039M	19780	14	14	0.00000
EOG0917039N	19210	15	15	0.00000
EOG0917039O	19640	15	15	0.00000
EOG0917039P	19850	14	14	0.18182
EOG0917039R	19870	14	14	0.00000
EOG0917039S	17480	8	8	0.00000
EOG0917039T	19880	14	14	0.00000
EOG0917039U	19730	13	13	0.00000
EOG0917039V	19880	15	15	0.00000
EOG0917039W	19880	14	14	0.00000
EOG0917039X	19980	11	11	0.00000
EOG0917039Y	18000	11	11	0.14286
EOG0917039Z	16030	18	18	0.04762
EOG091703A0	19670	13	13	0.00000
EOG091703A1	19580	9	9	0.00000
EOG091703A2	18340	11	11	0.00000
EOG091703A3	19410	14	14	0.00000
EOG091703A4	19400	7	7	0.00000
EOG091703A5	14940	14	14	0.00000
EOG091703A6	19690	14	14	0.00000
EOG091703A7	19200	15	15	0.00000
EOG091703A8	19800	13	13	0.00000
EOG091703A9	19160	14	14	0.00000
EOG091703AA	19290	14	14	0.00000
EOG091703AB	18830	13	13	0.00000
EOG091703AC	16720	22	22	0.07143
EOG091703AD	20000	6	6	0.00000
EOG091703AE	19470	13	13	0.00000
EOG091703AF	19980	14	14	0.00000
EOG091703AG	19820	14	14	0.00000
EOG091703AH	19200	8	8	0.00000
EOG091703AI	19680	14	14	0.00000
EOG091703AJ	18940	6	6	0.00000
EOG091703AK	19580	14	14	0.00000
EOG091703AL	19430	15	15	0.00000
EOG091703AM	14890	13	13	0.00000
EOG091703AN	19400	14	14	0.00000
EOG091703AO	19150	14	14	0.00000
EOG091703AP	4340	13	13	0.00000
EOG091703AQ	19170	8	8	0.00000
EOG091703AR	18030	15	15	0.00000
EOG091703AS	18450	14	14	0.00000
EOG091703AU	19220	14	14	0.00000
EOG091703AV	18650	14	14	0.00000
EOG091703AW	18740	13	13	0.00000
EOG091703AX	19860	14	14	0.00000
EOG091703AY	19190	13	13	0.00000
EOG091703AZ	18200	8	8	0.00000
EOG091703B0	17260	15	15	0.00000
EOG091703B1	19550	12	12	0.00000
EOG091703B2	19220	14	14	0.00000
EOG091703B3	19860	14	14	0.00000
EOG091703B4	18570	14	14	0.20000
EOG091703B5	19470	14	14	0.00000
EOG091703B6	19080	14	14	0.00000
EOG091703B7	19460	13	13	0.00000
EOG091703B8	19030	14	14	0.30000
EOG091703B9	18400	14	14	0.00000
EOG091703BA	19450	15	15	0.25000
EOG091703BB	17190	6	6	0.00000
EOG091703BC	18440	5	5	0.00000
EOG091703BD	19670	14	14	0.00000
EOG091703BE	17930	13	13	0.00000
EOG091703BF	19620	14	14	0.00000
EOG091703BG	19890	14	14	0.00000
EOG091703BH	18830	8	8	0.11111
EOG091703BI	20000	5	5	0.00000
EOG091703BJ	19140	14	14	0.00000
EOG091703BK	19250	18	18	0.04000
EOG091703BL	18920	6	6	0.00000
EOG091703BM	18200	18	18	0.00000
EOG091703BN	18630	13	13	0.05263
EOG091703BO	19500	12	12	0.00000
EOG091703BP	19960	12	12	0.00000
EOG091703BQ	19350	9	9	0.00000
EOG091703BR	19250	14	14	0.00000
EOG091703BS	19860	14	14	0.00000
EOG091703BT	19570	17	17	0.03704
EOG091703BU	20000	10	10	0.00000
EOG091703BV	19400	14	14	0.05263
EOG091703BW	19850	14	14	0.00000
EOG091703BX	19270	14	14	0.05263
EOG091703BZ	640	19	19	0.00000
EOG091703C0	18610	7	7	0.00000
EOG091703C1	18130	14	14	0.00000
EOG091703C2	19180	15	15	0.00000
EOG091703C3	18810	14	14	0.10000
EOG091703C4	19320	12	12	0.00000
EOG091703C5	19190	6	6	0.00000
EOG091703C6	19340	5	5	0.00000
EOG091703C7	19110	10	10	0.00000
EOG091703C8	19430	12	12	0.00000
EOG091703C9	19480	14	14	0.00000
EOG091703CA	19300	14	14	0.20000
EOG091703CB	17490	17	17	0.06667
EOG091703CC	18260	22	22	0.03030
EOG091703CD	19680	14	14	0.00000
EOG091703CE	19200	12	12	0.00000
EOG091703CF	19430	15	15	0.00000
EOG091703CG	18990	28	28	0.00000
EOG091703CH	19670	14	14	0.00000
EOG091703CI	19370	5	5	0.00000
EOG091703CJ	19700	9	9	0.00000
EOG091703CK	19120	14	14	0.00000
EOG091703CL	19870	14	14	0.00000
EOG091703CM	16730	16	16	0.00000
EOG091703CN	18010	14	14	0.00000
EOG091703CO	19960	24	24	0.00000
EOG091703CP	19520	14	14	0.00000
EOG091703CR	18800	13	13	0.00000
EOG091703CT	19930	14	14	0.00000
EOG091703CU	19000	14	14	0.00000
EOG091703CV	14200	14	14	0.00000
EOG091703CW	18590	7	7	0.00000
EOG091703CX	19980	13	13	0.00000
EOG091703CY	19560	14	14	0.00000
EOG091703CZ	18140	14	14	0.00000
EOG091703D0	19260	21	21	0.00000
EOG091703D1	20000	7	7	0.00000
EOG091703D2	19950	10	10	0.00000
EOG091703D3	18880	12	12	0.00000
EOG091703D4	19420	13	13	0.00000
EOG091703D5	19730	15	15	0.00000
EOG091703D7	7910	14	14	0.00000
EOG091703D8	17740	14	14	0.04762
EOG091703D9	19880	14	14	0.00000
EOG091703DA	19250	9	9	0.00000
EOG091703DB	6460	14	14	0.00000
EOG091703DC	19710	14	14	0.00000
EOG091703DD	18770	14	14	0.00000
EOG091703DE	13280	17	17	0.00000
EOG091703DF	18920	15	15	0.00000
EOG091703DG	19780	14	14	0.00000
EOG091703DH	19830	14	14	0.00000
EOG091703DI	19770	14	14	0.00000
EOG091703DJ	18900	15	15	0.00000
EOG091703DK	19790	13	13	0.00000
EOG091703DL	19460	11	11	0.06667
EOG091703DM	18660	14	14	0.00000
EOG091703DN	18830	14	14	0.10000
EOG091703DO	19570	15	15	0.00000
EOG091703DP	16170	11	11	0.00000
EOG091703DQ	19570	14	14	0.00000
EOG091703DR	19470	15	15	0.00000
EOG091703DS	19450	13	13	0.05263
EOG091703DT	18650	14	14	0.00000
EOG091703DU	19850	13	13	0.00000
EOG091703DV	19780	15	15	0.00000
EOG091703DW	19580	14	14	0.05882
EOG091703DX	19700	14	14	0.00000
EOG091703DY	17410	14	14	0.00000
EOG091703DZ	19480	14	14	0.05263
EOG091703E0	19550	14	14	0.00000
EOG091703E1	19530	14	14	0.00000
EOG091703E2	19340	7	7	0.00000
EOG091703E3	19890	14	14	0.00000
EOG091703E4	19640	14	14	0.00000
EOG091703E5	17040	17	17	0.00000
EOG091703E6	19900	14	14	0.00000
EOG091703E7	19930	14	14	0.00000
EOG091703E8	18220	10	10	0.00000
EOG091703E9	19790	13	13	0.00000
EOG091703EA	19410	14	14	0.00000
EOG091703EB	19540	14	14	0.00000
EOG091703EC	18360	11	11	0.06667
EOG091703ED	13800	12	12	0.00000
EOG091703EE	19330	12	12	0.00000
EOG091703EF	19580	13	13	0.05263
EOG091703EG	19790	14	14	0.00000
EOG091703EH	18420	15	15	0.00000
EOG091703EI	19350	10	10	0.00000
EOG091703EJ	19490	14	14	0.00000
EOG091703EK	19850	14	14	0.00000
EOG091703EL	19590	14	14	0.00000
EOG091703EM	19720	14	14	0.18182
EOG091703EN	19660	14	14	0.04762
EOG091703EO	17200	14	14	0.00000
EOG091703EP	17830	15	15	0.00000
EOG091703EQ	19430	13	13	0.00000
EOG091703ER	19890	14	14	0.00000
EOG091703ES	11990	11	11	0.00000
EOG091703ET	16940	13	13	0.05882
EOG091703EU	19350	15	15	0.00000
EOG091703EV	19680	12	12	0.00000
EOG091703EW	18930	13	13	0.00000
EOG091703EX	19310	16	16	0.00000
EOG091703EY	19760	13	13	0.00000
EOG091703EZ	20000	4	4	0.00000
EOG091703F1	19910	13	13	0.00000
EOG091703F2	18450	14	14	0.00000
EOG091703F3	19090	14	14	0.00000
EOG091703F4	19520	10	10	0.00000
EOG091703F5	4980	12	12	0.00000
EOG091703F6	18620	13	13	0.20000
EOG091703F7	19790	15	15	0.00000
EOG091703F8	19370	14	14	0.00000
EOG091703F9	19490	10	10	0.07692
EOG091703FA	19790	14	14	0.00000
EOG091703FB	19340	13	13	0.00000
EOG091703FC	19980	14	14	0.00000
EOG091703FD	18890	6	6	0.00000
EOG091703FE	19560	15	15	0.00000
EOG091703FF	19930	13	13	0.00000
EOG091703FG	19780	11	11	0.00000
EOG091703FH	19900	13	13	0.00000
EOG091703FI	20000	9	9	0.00000
EOG091703FJ	19060	15	15	0.04762
EOG091703FM	20000	7	7	0.00000
EOG091703FN	18900	13	13	0.00000
EOG091703FO	19320	6	6	0.00000
EOG091703FP	19090	7	7	0.00000
EOG091703FQ	19980	10	10	0.00000
EOG091703FR	19860	14	14	0.00000
EOG091703FS	19050	14	14	0.00000
EOG091703FU	19570	14	14	0.00000
EOG091703FV	19730	12	12	0.00000
EOG091703FW	18600	15	15	0.00000
EOG091703FX	18700	13	13	0.11111
EOG091703FY	19370	14	14	0.00000
EOG091703FZ	19730	14	14	0.00000
EOG091703G0	19270	11	11	0.00000
EOG091703G1	19360	14	14	0.00000
EOG091703G2	18200	8	8	0.00000
EOG091703G3	19010	29	29	0.04000
EOG091703G4	19820	12	12	0.00000
EOG091703G5	18760	15	15	0.00000
EOG091703G6	15000	5	5	0.00000
EOG091703G7	18900	13	13	0.05263
EOG091703G9	18070	14	14	0.09091
EOG091703GA	19180	13	13	0.00000
EOG091703GB	20000	13	13	0.00000
EOG091703GC	19190	14	14	0.00000
EOG091703GD	19490	14	14	0.05263
EOG091703GE	19970	14	14	0.00000
EOG091703GF	19290	12	12	0.00000
EOG091703GG	19520	14	14	0.00000
EOG091703GH	18900	13	13	0.00000
EOG091703GI	19030	14	14	0.00000
EOG091703GJ	18250	15	15	0.00000
EOG091703GK	19850	15	15	0.00000
EOG091703GL	19990	14	14	0.00000
EOG091703GM	20000	4	4	0.00000
EOG091703GN	17270	5	5	0.00000
EOG091703GO	19080	6	6	0.00000
EOG091703GP	18570	15	15	0.00000
EOG091703GQ	19400	14	14	0.00000
EOG091703GR	17010	14	14	0.14286
EOG091703GS	19180	13	13	0.00000
EOG091703GT	19140	15	15	0.00000
EOG091703GU	19770	12	12	0.12500
EOG091703GV	19560	14	14	0.33333
EOG091703GW	19760	8	8	0.00000
EOG091703GX	19520	14	14	0.00000
EOG091703GY	19650	15	15	0.00000
EOG091703GZ	19330	15	15	0.00000
EOG091703H0	18610	14	14	0.00000
EOG091703H1	19880	13	13	0.00000
EOG091703H2	19330	14	14	0.00000
EOG091703H3	19650	13	13	0.00000
EOG091703H4	19440	14	14	0.00000
EOG091703H5	19090	15	15	0.00000
EOG091703H7	19340	13	13	0.00000
EOG091703H8	16180	14	14	0.00000
EOG091703H9	19170	15	15	0.00000
EOG091703HA	19820	13	13	0.00000
EOG091703HB	18640	12	12	0.00000
EOG091703HC	20000	5	5	0.00000
EOG091703HE	16840	15	15	0.00000
EOG091703HF	19460	5	5	0.00000
EOG091703HG	19540	13	13	0.00000
EOG091703HH	18910	14	14	0.00000
EOG091703HI	17970	14	14	0.00000
EOG091703HJ	19560	14	14	0.00000
EOG091703HK	19750	14	14	0.00000
EOG091703HL	19260	14	14	0.00000
EOG091703HM	16270	14	14	0.00000
EOG091703HN	19930	15	15	0.00000
EOG091703HO	19730	10	10	0.00000
EOG091703HP	19770	13	13	0.00000
EOG091703HQ	19100	14	14	0.00000
EOG091703HR	19700	14	14	0.00000
EOG091703HS	18320	5	5	0.00000
EOG091703HT	19610	14	14	0.00000
EOG091703HU	19640	14	14	0.00000
EOG091703HV	18940	15	15	0.00000
EOG091703HW	19380	14	14	0.00000
EOG091703HX	19450	16	16	0.00000
EOG091703HY	18660	15	15	0.00000
EOG091703HZ	14100	14	14	0.00000
EOG091703I0	19030	15	15	0.00000
EOG091703I1	19430	12	12	0.00000
EOG091703I2	19840	14	14	0.00000
EOG091703I3	18560	6	6	0.00000
EOG091703I4	20000	6	6	0.00000
EOG091703I5	19940	15	15	0.00000
EOG091703I6	19390	14	14	0.00000
EOG091703I7	19820	7	7	0.00000
EOG091703I8	18040	14	14	0.00000
EOG091703I9	19930	14	14	0.00000
EOG091703IA	19670	14	14	0.00000
EOG091703IB	19720	12	12	0.00000
EOG091703IC	19870	10	10	0.00000
EOG091703ID	19550	16	16	0.00000
EOG091703IE	18870	16	16	0.00000
EOG091703IF	18890	15	15	0.00000
EOG091703IG	20000	8	8	0.00000
EOG091703IH	19800	14	14	0.00000
EOG091703II	19620	14	14	0.04762
EOG091703IJ	19440	18	18	0.00000
EOG091703IL	19180	14	14	0.00000
EOG091703IM	17260	14	14	0.00000
EOG091703IN	19330	14	14	0.00000
EOG091703IO	15700	15	15	0.00000
EOG091703IP	14130	11	11	0.00000
EOG091703IQ	19800	12	12	0.00000
EOG091703IS	19520	11	11	0.00000
EOG091703IT	16660	21	21	0.00000
EOG091703IU	11410	15	15	0.00000
EOG091703IV	19880	9	9	0.00000
EOG091703IW	19320	14	14	0.00000
EOG091703IY	12420	20	20	0.15385
EOG091703IZ	19670	14	14	0.00000
EOG091703J0	6890	17	17	0.07692
EOG091703J1	19900	14	14	0.00000
EOG091703J2	17170	13	13	0.00000
EOG091703J3	19600	13	13	0.00000
EOG091703J4	16720	13	13	0.00000
EOG091703J5	14080	14	14	0.05263
EOG091703J6	18640	18	18	0.00000
EOG091703J7	19730	14	14	0.04762
EOG091703J8	18090	6	6	0.00000
EOG091703J9	16700	16	16	0.00000
EOG091703JA	19650	15	15	0.00000
EOG091703JB	19480	14	14	0.18182
EOG091703JC	19050	14	14	0.00000
EOG091703JD	18270	14	14	0.00000
EOG091703JE	18710	14	14	0.00000
EOG091703JF	19160	14	14	0.18182
EOG091703JG	19270	14	14	0.00000
EOG091703JH	19670	13	13	0.00000
EOG091703JI	19620	15	15	0.00000
EOG091703JJ	19760	14	14	0.00000
EOG091703JK	19790	12	12	0.00000
EOG091703JL	19220	13	13	0.05882
EOG091703JM	19370	13	13	0.00000
EOG091703JN	19710	14	14	0.00000
EOG091703JO	19990	11	11	0.00000
EOG091703JP	19890	14	14	0.00000
EOG091703JQ	18870	14	14	0.10000
EOG091703JR	19330	12	12	0.00000
EOG091703JS	19410	15	15	0.00000
EOG091703JT	19570	13	13	0.00000
EOG091703JU	19760	14	14	0.00000
EOG091703JV	19780	13	13	0.00000
EOG091703JX	19060	15	15	0.00000
EOG091703JY	19730	14	14	0.00000
EOG091703JZ	19550	14	14	0.00000
EOG091703K0	19090	15	15	0.00000
EOG091703K1	19690	14	14	0.00000
EOG091703K2	18770	14	14	0.00000
EOG091703K3	18450	16	16	0.00000
EOG091703K4	19690	12	12	0.00000
EOG091703K5	19720	14	14	0.00000
EOG091703K6	17880	14	14	0.00000
EOG091703K7	19930	16	16	0.00000
EOG091703K8	16480	4	4	0.00000
EOG091703K9	19780	15	15	0.00000
EOG091703KA	19640	13	13	0.05263
EOG091703KB	19420	14	14	0.30000
EOG091703KC	19690	12	12	0.00000
EOG091703KD	19960	4	4	0.00000
EOG091703KE	19620	14	14	0.00000
EOG091703KF	17700	15	15	0.00000
EOG091703KG	19620	14	14	0.10000
EOG091703KH	19520	14	14	0.00000
EOG091703KI	19520	14	14	0.00000
EOG091703KK	19290	14	14	0.00000
EOG091703KL	18030	14	14	0.00000
EOG091703KM	19360	12	12	0.00000
EOG091703KN	19620	14	14	0.00000
EOG091703KO	19560	13	13	0.00000
EOG091703KQ	15160	18	18	0.12000
EOG091703KR	19690	14	14	0.00000
EOG091703KS	19520	12	12	0.00000
EOG091703KT	18580	13	13	0.00000
EOG091703KU	18720	14	14	0.00000
EOG091703KV	18700	5	5	0.00000
EOG091703KW	19820	14	14	0.00000
EOG091703KX	19600	6	6	0.00000
EOG091703KY	19210	14	14	0.00000
EOG091703L0	19720	6	6	0.00000
EOG091703L1	19430	15	15	0.00000
EOG091703L2	19970	13	13	0.00000
EOG091703L3	19810	14	14	0.00000
EOG091703L4	19480	12	12	0.00000
EOG091703L5	19350	15	15	0.04762
EOG091703L6	19380	15	15	0.00000
EOG091703L7	14440	26	26	0.13043
EOG091703L8	19490	14	14	0.00000
EOG091703L9	19280	13	13	0.00000
EOG091703LA	19160	14	14	0.05263
EOG091703LB	19580	13	13	0.00000
EOG091703LC	17060	26	26	0.04348
EOG091703LD	19830	15	15	0.00000
EOG091703LG	17950	15	15	0.04348
EOG091703LH	19530	6	6	0.00000
EOG091703LI	20000	4	4	0.00000
EOG091703LJ	19740	14	14	0.00000
EOG091703LL	19330	6	6	0.00000
EOG091703LM	19380	14	14	0.00000
EOG091703LN	19900	14	14	0.00000
EOG091703LO	19390	15	15	0.00000
EOG091703LP	19230	15	15	0.00000
EOG091703LQ	18880	15	15	0.00000
EOG091703LR	19130	14	14	0.00000
EOG091703LS	17890	9	9	0.00000
EOG091703LT	16950	16	16	0.00000
EOG091703LU	19290	16	16	0.13043
EOG091703LV	19830	14	14	0.00000
EOG091703LW	19720	12	12	0.00000
EOG091703LX	19890	13	13	0.00000
EOG091703LY	14600	13	13	0.00000
EOG091703LZ	19430	14	14	0.00000
EOG091703M0	19640	13	13	0.00000
EOG091703M1	16520	13	13	0.00000
EOG091703M2	19480	15	15	0.00000
EOG091703M3	19490	14	14	0.00000
EOG091703M4	20000	5	5	0.00000
EOG091703M5	19110	14	14	0.00000
EOG091703M6	20000	5	5	0.00000
EOG091703M8	18720	14	14	0.00000
EOG091703M9	19680	13	13	0.00000
EOG091703MA	20000	4	4	0.00000
EOG091703MB	19300	14	14	0.00000
EOG091703MC	19600	14	14	0.00000
EOG091703MD	19560	16	16	0.00000
EOG091703ME	19950	14	14	0.00000
EOG091703MF	20000	12	12	0.00000
EOG091703MG	19730	13	13	0.00000
EOG091703MH	19570	9	9	0.00000
EOG091703MI	17190	25	25	0.00000
EOG091703MJ	18390	14	14	0.11111
EOG091703MK	19270	14	14	0.00000
EOG091703ML	17980	14	14	0.00000
EOG091703MN	19410	13	13	0.00000
EOG091703MO	19420	14	14	0.00000
EOG091703MP	19610	13	13	0.00000
EOG091703MQ	19910	14	14	0.00000
EOG091703MR	10520	13	13	0.00000
EOG091703MS	18580	15	15	0.00000
EOG091703MT	19730	14	14	0.00000
EOG091703MU	19580	14	14	0.00000
EOG091703MV	19890	12	12	0.00000
EOG091703MW	19350	15	15	0.00000
EOG091703MX	19930	14	14	0.00000
EOG091703MY	19730	14	14	0.00000
EOG091703MZ	19550	14	14	0.00000
EOG091703N0	19970	7	7	0.00000
EOG091703N1	19100	12	12	0.00000
EOG091703N2	19500	12	12	0.00000
EOG091703N3	19350	13	13	0.00000
EOG091703N4	18980	14	14	0.00000
EOG091703N5	19750	14	14	0.00000
EOG091703N6	19040	14	14	0.00000
EOG091703N7	19700	14	14	0.04762
EOG091703N8	19460	13	13	0.00000
EOG091703N9	19660	13	13	0.00000
EOG091703NB	19170	14	14	0.00000
EOG091703NC	19060	14	14	0.00000
EOG091703ND	12100	14	14	0.05263
EOG091703NE	19160	15	15	0.00000
EOG091703NF	19300	13	13	0.00000
EOG091703NG	1720	17	17	0.00000
EOG091703NH	19620	14	14	0.00000
EOG091703NJ	18220	16	16	0.08333
EOG091703NK	19810	15	15	0.14286
EOG091703NL	19410	14	14	0.00000
EOG091703NM	19400	13	13	0.00000
EOG091703NN	19120	15	15	0.00000
EOG091703NO	17540	16	16	0.00000
EOG091703NP	19310	14	14	0.00000
EOG091703NQ	19740	11	11	0.00000
EOG091703NR	19950	14	14	0.00000
EOG091703NS	19700	13	13	0.00000
EOG091703NT	19780	13	13	0.00000
EOG091703NU	16970	4	4	0.00000
EOG091703NV	19990	14	14	0.00000
EOG091703NW	18540	15	15	0.00000
EOG091703NX	19850	15	15	0.00000
EOG091703NY	19230	14	14	0.00000
EOG091703NZ	19050	14	14	0.05882
EOG091703O0	19800	14	14	0.00000
EOG091703O1	19560	14	14	0.00000
EOG091703O2	18010	7	7	0.00000
EOG091703O3	19550	16	16	0.00000
EOG091703O4	16400	22	22	0.00000
EOG091703O5	19520	14	14	0.00000
EOG091703O6	19590	13	13	0.00000
EOG091703O7	19570	15	15	0.00000
EOG091703O8	19660	14	14	0.00000
EOG091703O9	19010	15	15	0.00000
EOG091703OA	19330	14	14	0.22222
EOG091703OB	19700	14	14	0.00000
EOG091703OC	19800	14	14	0.00000
EOG091703OD	19330	10	10	0.00000
EOG091703OE	19760	6	6	0.00000
EOG091703OF	16910	14	14	0.00000
EOG091703OG	19980	15	15	0.00000
EOG091703OH	19860	13	13	0.00000
EOG091703OI	19570	14	14	0.00000
EOG091703OJ	18850	6	6	0.00000
EOG091703OK	19260	13	13	0.00000
EOG091703OL	19290	15	15	0.00000
EOG091703OM	19570	15	15	0.00000
EOG091703ON	19280	13	13	0.00000
EOG091703OO	20000	9	9	0.00000
EOG091703OP	18990	14	14	0.00000
EOG091703OQ	19700	14	14	0.00000
EOG091703OR	20000	14	14	0.00000
EOG091703OS	19610	14	14	0.00000
EOG091703OT	19140	17	17	0.00000
EOG091703OU	19210	13	13	0.00000
EOG091703OV	16860	14	14	0.05263
EOG091703OW	19910	14	14	0.00000
EOG091703OX	20000	4	4	0.00000
EOG091703OY	18830	14	14	0.00000
EOG091703OZ	19520	13	13	0.00000
EOG091703P1	19190	14	14	0.00000
EOG091703P2	19070	10	10	0.00000
EOG091703P3	18540	15	15	0.10000
